opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed,sales_cycle_days
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615,FALSE,TRUE,69
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62,FALSE,TRUE,74
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711,FALSE,TRUE,78
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510,FALSE,TRUE,95
X6GL64T5,Gladys Colclough,GTX Pro,Warephase,Won,2016-12-25,2017-03-25,4891,FALSE,TRUE,90
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926,FALSE,TRUE,82
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56,FALSE,TRUE,75
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47,FALSE,TRUE,70
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490,FALSE,TRUE,74
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841,FALSE,TRUE,66
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256,FALSE,TRUE,78
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625,FALSE,TRUE,63
8S6TNXYB,Darcel Schlecht,GTX Pro,Conecom,Won,2016-12-28,2017-03-22,3952,FALSE,TRUE,84
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515,FALSE,TRUE,75
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57,FALSE,TRUE,78
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51,FALSE,TRUE,90
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803,FALSE,TRUE,75
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459,FALSE,TRUE,88
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148,FALSE,TRUE,84
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002,FALSE,TRUE,84
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351,FALSE,TRUE,64
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571,FALSE,TRUE,80
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601,FALSE,TRUE,71
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576,FALSE,TRUE,74
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52,FALSE,TRUE,64
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185,FALSE,TRUE,74
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56,FALSE,TRUE,75
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54,FALSE,TRUE,90
S33WRL0Y,Zane Levy,GTX Pro,Xx-holding,Won,2016-12-29,2017-03-13,4818,FALSE,TRUE,74
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087,FALSE,TRUE,59
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116,FALSE,TRUE,77
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510,FALSE,TRUE,78
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565,FALSE,TRUE,74
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633,FALSE,TRUE,84
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962,FALSE,TRUE,87
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672,FALSE,TRUE,80
FZDRB789,Zane Levy,GTX Pro,Goodsilron,Won,2017-01-01,2017-03-18,4586,FALSE,TRUE,76
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60,FALSE,TRUE,59
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572,FALSE,TRUE,122
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550,FALSE,TRUE,58
06B7XWPC,Kary Hendrixson,GTX Pro,Sonron,Won,2017-01-02,2017-03-17,4125,FALSE,TRUE,74
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647,FALSE,TRUE,67
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573,FALSE,TRUE,78
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542,FALSE,TRUE,86
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479,FALSE,TRUE,68
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012,FALSE,TRUE,77
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990,FALSE,TRUE,62
N36DEZBR,James Ascencio,GTX Pro,Sunnamplex,Won,2017-01-03,2017-03-18,4374,FALSE,TRUE,74
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054,FALSE,TRUE,86
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55,FALSE,TRUE,71
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073,FALSE,TRUE,80
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586,FALSE,TRUE,71
ZOQ8RC86,Marty Freudenburg,GTX Pro,Treequote,Won,2017-01-04,2017-05-05,4667,FALSE,TRUE,121
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880,FALSE,TRUE,83
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676,FALSE,TRUE,67
HG07LMHI,Jonathan Berthelot,GTX Pro,Treequote,Won,2017-01-05,2017-03-19,4716,FALSE,TRUE,73
2U54WYQ1,Vicki Laflamme,GTX Pro,Goodsilron,Won,2017-01-05,2017-03-23,4211,FALSE,TRUE,77
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56,FALSE,TRUE,70
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44,FALSE,TRUE,76
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532,FALSE,TRUE,80
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622,FALSE,TRUE,60
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257,FALSE,TRUE,68
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135,FALSE,TRUE,77
L0345WKB,Zane Levy,GTX Pro,Newex,Won,2017-01-07,2017-03-14,4313,FALSE,TRUE,66
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210,FALSE,TRUE,69
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47,FALSE,TRUE,78
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220,FALSE,TRUE,73
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47,FALSE,TRUE,77
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63,FALSE,TRUE,76
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56,FALSE,TRUE,65
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65,FALSE,TRUE,51
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743,FALSE,TRUE,69
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53,FALSE,TRUE,53
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974,FALSE,TRUE,80
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892,FALSE,TRUE,75
YMGWLEHY,Garret Kinder,GTX Pro,Betasoloin,Won,2017-01-09,2017-03-21,3822,FALSE,TRUE,71
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504,FALSE,TRUE,52
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145,FALSE,TRUE,79
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564,FALSE,TRUE,77
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117,FALSE,TRUE,64
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,59,FALSE,TRUE,75
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52,FALSE,TRUE,77
LTTYTAXA,Donn Cantrell,GTX Pro,Kan-code,Won,2017-01-10,2017-03-24,4694,FALSE,TRUE,73
ZWFPD71J,Kami Bicknell,GTX Pro,Plusstrip,Won,2017-01-10,2017-03-06,5620,FALSE,TRUE,55
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095,FALSE,TRUE,57
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,489,FALSE,TRUE,79
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908,FALSE,TRUE,65
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,3820,FALSE,TRUE,60
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,581,FALSE,TRUE,69
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-01-11,2017-03-28,585,FALSE,TRUE,76
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,2017-01-11,2017-05-06,572,FALSE,TRUE,115
CDKX2A19,Lajuana Vencill,MG Advanced,Zumgoity,Won,2017-01-11,2017-03-12,3669,FALSE,TRUE,60
344I60EI,Markita Hansen,GTX Plus Basic,Golddex,Won,2017-01-11,2017-03-16,1091,FALSE,TRUE,64
0IYQX303,Reed Clapper,GTX Pro,Donquadtech,Won,2017-01-11,2017-03-17,4905,FALSE,TRUE,65
6IMUQYMN,Corliss Cosme,GTX Basic,Vehement Capital Partners,Won,2017-01-12,2017-03-10,540,FALSE,TRUE,57
N9GAZ6B6,Gladys Colclough,MG Special,Zumgoity,Won,2017-01-12,2017-03-20,49,FALSE,TRUE,67
8O3IYWSM,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-01-12,2017-05-17,513,FALSE,TRUE,125
R3OR0J5C,Lajuana Vencill,MG Special,Gogozoom,Won,2017-01-12,2017-03-30,54,FALSE,TRUE,77
RXV4UXRE,Violet Mclelland,MG Special,Yearin,Won,2017-01-12,2017-03-23,56,FALSE,TRUE,70
5AKGNKX1,Anna Snelling,MG Special,Konmatfix,Won,2017-01-13,2017-03-16,58,FALSE,TRUE,62
KNLMLTJH,Anna Snelling,MG Special,Treequote,Won,2017-01-13,2017-03-27,58,FALSE,TRUE,73
G9GH5KV5,Kami Bicknell,GTX Pro,Nam-zim,Won,2017-01-13,2017-03-21,4453,FALSE,TRUE,67
K1RXVUG9,Kary Hendrixson,GTX Basic,Nam-zim,Won,2017-01-13,2017-03-14,619,FALSE,TRUE,60
1QT3STIA,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,2017-01-13,2017-05-14,5163,FALSE,TRUE,121
070M5M6X,Maureen Marcano,GTX Pro,Green-Plus,Won,2017-01-13,2017-03-25,4071,FALSE,TRUE,71
DFTR2O9K,Reed Clapper,MG Special,Donquadtech,Won,2017-01-13,2017-05-08,56,FALSE,TRUE,115
EJSFO67U,Donn Cantrell,GTX Pro,Zotware,Won,2017-01-14,2017-03-29,4375,FALSE,TRUE,74
SKTD4GGU,Kami Bicknell,GTX Basic,Golddex,Won,2017-01-14,2017-03-28,610,FALSE,TRUE,73
561707V4,Vicki Laflamme,GTX Pro,Xx-holding,Won,2017-01-14,2017-03-17,4554,FALSE,TRUE,62
J28ZRO9G,Wilburn Farren,MG Advanced,Konex,Won,2017-01-14,2017-05-18,2880,FALSE,TRUE,124
AOOFHH6F,Markita Hansen,MG Special,Scotfind,Won,2017-01-15,2017-05-18,60,FALSE,TRUE,123
5U9Y1P87,Maureen Marcano,GTX Basic,Condax,Won,2017-01-15,2017-03-21,688,FALSE,TRUE,65
J0Y91LUA,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2017-01-15,2017-03-22,6142,FALSE,TRUE,66
YBRZQFEO,Maureen Marcano,GTX Pro,Green-Plus,Won,2017-01-15,2017-03-31,4939,FALSE,TRUE,75
PHR8KB1Y,Niesha Huffines,GTX Plus Pro,Warephase,Won,2017-01-15,2017-05-15,6270,FALSE,TRUE,120
TBZMXKH4,Wilburn Farren,MG Advanced,Acme Corporation,Won,2017-01-15,2017-03-29,3833,FALSE,TRUE,73
6389JY2H,Moses Frase,MG Special,Hottechi,Won,2017-01-16,2017-06-02,57,FALSE,TRUE,137
SZ81H1PM,Versie Hillebrand,MG Special,Cancity,Won,2017-01-16,2017-03-17,47,FALSE,TRUE,60
N9C0OCYY,Gladys Colclough,MG Special,Inity,Won,2017-01-17,2017-05-04,57,FALSE,TRUE,107
R7XZAIWS,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Won,2017-01-17,2017-03-14,3257,FALSE,TRUE,56
FFO5WOHT,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-01-17,2017-05-08,511,FALSE,TRUE,111
XHHJ48MJ,Kami Bicknell,GTX Basic,Y-corporation,Won,2017-01-17,2017-03-14,607,FALSE,TRUE,56
YAR5GGA4,Markita Hansen,GTX Plus Pro,Cheers,Won,2017-01-17,2017-03-29,5120,FALSE,TRUE,71
NOVPMLOV,Niesha Huffines,GTX Plus Basic,Hottechi,Won,2017-01-17,2017-03-23,1343,FALSE,TRUE,65
UPHN2I1Q,Niesha Huffines,MG Special,Rundofase,Won,2017-01-17,2017-05-14,55,FALSE,TRUE,117
NN9R2Y4W,Vicki Laflamme,MG Special,Faxquote,Won,2017-01-17,2017-03-30,49,FALSE,TRUE,72
A6Y1V5Z0,Garret Kinder,GTX Pro,Zotware,Won,2017-01-18,2017-06-04,4426,FALSE,TRUE,137
NU8LWEWU,James Ascencio,GTX Plus Pro,Groovestreet,Won,2017-01-18,2017-05-03,5264,FALSE,TRUE,105
904203D6,Moses Frase,MG Special,Dontechi,Won,2017-01-18,2017-03-29,59,FALSE,TRUE,70
Z0TSV030,Garret Kinder,GTX Basic,Opentech,Won,2017-01-19,2017-03-30,617,FALSE,TRUE,70
8C4QM1X6,Gladys Colclough,GTX Basic,Codehow,Won,2017-01-19,2017-06-04,565,FALSE,TRUE,136
NOPI41RP,James Ascencio,GTX Basic,Sonron,Won,2017-01-19,2017-03-01,511,FALSE,TRUE,41
AC5YXLIR,Kary Hendrixson,MG Special,Faxquote,Won,2017-01-19,2017-03-30,60,FALSE,TRUE,70
HSGJKH6U,Kary Hendrixson,MG Advanced,Plexzap,Won,2017-01-19,2017-03-29,3407,FALSE,TRUE,69
4TZF9N1D,Kary Hendrixson,MG Advanced,Xx-holding,Won,2017-01-19,2017-03-28,3273,FALSE,TRUE,68
IMTPZV7J,Moses Frase,MG Advanced,Gogozoom,Won,2017-01-19,2017-05-01,3363,FALSE,TRUE,102
6NXY7144,Vicki Laflamme,GTX Basic,Xx-holding,Won,2017-01-19,2017-03-31,365,FALSE,TRUE,71
KBKHKULU,Zane Levy,GTX Plus Pro,Lexiqvolax,Won,2017-01-19,2017-03-18,4869,FALSE,TRUE,58
INMJIFTF,Corliss Cosme,GTX Basic,Ontomedia,Won,2017-01-20,2017-06-06,599,FALSE,TRUE,137
FUVQ5UKB,Daniell Hammack,MG Advanced,Konex,Won,2017-01-20,2017-05-20,3194,FALSE,TRUE,120
O462ARMZ,Garret Kinder,GTX Plus Pro,Condax,Won,2017-01-20,2017-06-05,5429,FALSE,TRUE,136
6DCKCXDC,Jonathan Berthelot,GTX Pro,Hottechi,Won,2017-01-20,2017-05-05,5008,FALSE,TRUE,105
QVF0JRM5,Jonathan Berthelot,MG Advanced,Domzoom,Won,2017-01-20,2017-03-28,3459,FALSE,TRUE,67
Y6HNPIIT,Kary Hendrixson,GTX Pro,Hottechi,Won,2017-01-20,2017-03-07,4559,FALSE,TRUE,46
IBKRO1AN,Kary Hendrixson,GTX Pro,Labdrill,Won,2017-01-20,2017-03-28,4221,FALSE,TRUE,67
JN1ZFD18,Lajuana Vencill,MG Special,Domzoom,Won,2017-01-20,2017-03-06,56,FALSE,TRUE,45
ZE7ILYKB,Markita Hansen,GTX Pro,Nam-zim,Won,2017-01-20,2017-05-03,5508,FALSE,TRUE,103
WPGTHV8V,Darcel Schlecht,GTX Basic,Ron-tech,Won,2017-01-21,2017-03-19,657,FALSE,TRUE,57
GWAT8UWK,Lajuana Vencill,GTX Basic,Scottech,Won,2017-01-21,2017-03-25,638,FALSE,TRUE,63
IZD69C5Q,Marty Freudenburg,MG Special,Betatech,Won,2017-01-21,2017-06-06,41,FALSE,TRUE,136
QFU565JJ,Rosie Papadopoulos,GTX Plus Pro,Initech,Won,2017-01-21,2017-05-07,5582,FALSE,TRUE,106
Z5BCBTAO,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-21,2017-05-20,60,FALSE,TRUE,119
2KKRRM1G,Zane Levy,GTX Plus Basic,Y-corporation,Won,2017-01-21,2017-05-03,1036,FALSE,TRUE,102
RLUGVSNV,Darcel Schlecht,GTX Plus Basic,Funholding,Won,2017-01-22,2017-05-12,943,FALSE,TRUE,110
ZKSJ1DOK,Elease Gluck,GTX Basic,Kan-code,Won,2017-01-22,2017-06-07,581,FALSE,TRUE,136
RSZC6BMW,Moses Frase,GTX Basic,Toughzap,Won,2017-01-22,2017-05-07,538,FALSE,TRUE,105
O7YNBRX0,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-01-22,2017-03-28,1100,FALSE,TRUE,65
VAH6Y3F6,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-01-23,2017-05-17,1039,FALSE,TRUE,114
5HKAT5GS,Reed Clapper,GTX Plus Basic,Umbrella Corporation,Won,2017-01-23,2017-05-10,1076,FALSE,TRUE,107
TBIW957T,Versie Hillebrand,MG Special,Rundofase,Won,2017-01-23,2017-03-16,53,FALSE,TRUE,52
MSEIIH95,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-01-23,2017-03-23,3046,FALSE,TRUE,59
CF1CSNPX,Daniell Hammack,GTX Pro,Kan-code,Won,2017-01-24,2017-03-31,5140,FALSE,TRUE,66
NOXNFJ2L,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-01-24,2017-05-17,1067,FALSE,TRUE,113
NN6CSUWT,Daniell Hammack,GTX Plus Basic,Zathunicon,Won,2017-01-25,2017-03-21,1065,FALSE,TRUE,55
X69POZIN,Kary Hendrixson,GTX Basic,Lexiqvolax,Won,2017-01-25,2017-05-06,481,FALSE,TRUE,101
CPGCT81C,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-01-25,2017-03-06,499,FALSE,TRUE,40
P13DDOTM,Rosie Papadopoulos,MG Special,Bioplex,Won,2017-01-25,2017-03-08,59,FALSE,TRUE,42
9ZKORPL2,Violet Mclelland,MG Special,Initech,Won,2017-01-25,2017-05-09,45,FALSE,TRUE,104
1ZCOKNNI,Zane Levy,GTX Pro,Sonron,Won,2017-01-25,2017-05-14,5743,FALSE,TRUE,109
BVYMJ6TD,Cassey Cress,GTX Plus Pro,Vehement Capital Partners,Won,2017-01-26,2017-05-13,6117,FALSE,TRUE,107
VXX8GJGY,Donn Cantrell,GTX Plus Basic,The New York Inquirer,Won,2017-01-26,2017-03-19,1158,FALSE,TRUE,52
ES9L0DXE,Garret Kinder,MG Special,Kinnamplus,Won,2017-01-26,2017-05-22,59,FALSE,TRUE,116
36PTGLTW,Maureen Marcano,MG Advanced,Xx-holding,Won,2017-01-26,2017-03-24,3106,FALSE,TRUE,57
6WTNSL1T,Rosalina Dieter,MG Advanced,Newex,Won,2017-01-26,2017-03-19,2982,FALSE,TRUE,52
PV1DISEC,Zane Levy,GTX Plus Pro,Hottechi,Won,2017-01-26,2017-03-16,6101,FALSE,TRUE,49
S6BG03TB,Anna Snelling,GTX Plus Pro,Treequote,Won,2017-01-27,2017-05-08,5883,FALSE,TRUE,101
2YOW2BI0,Corliss Cosme,GTX Plus Pro,Xx-zobam,Won,2017-01-27,2017-05-22,5051,FALSE,TRUE,115
IQ9KYZCG,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-01-27,2017-05-11,1155,FALSE,TRUE,104
C4AFMVFM,James Ascencio,GTX Plus Pro,Cheers,Won,2017-01-27,2017-03-06,5616,FALSE,TRUE,38
WK6ERCGR,James Ascencio,GTX Plus Pro,Golddex,Won,2017-01-27,2017-06-06,5116,FALSE,TRUE,130
64DJ954O,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-01-27,2017-03-30,1136,FALSE,TRUE,62
84V18DBW,Anna Snelling,GTX Plus Basic,Finhigh,Won,2017-01-28,2017-06-01,1216,FALSE,TRUE,124
WFY0S4WW,Anna Snelling,GTX Plus Basic,Hottechi,Won,2017-01-28,2017-05-02,1089,FALSE,TRUE,94
HA1KXAIS,Cassey Cress,MG Advanced,Condax,Won,2017-01-28,2017-06-04,3908,FALSE,TRUE,127
SNFW1FD7,Darcel Schlecht,MG Advanced,Streethex,Won,2017-01-28,2017-05-07,3369,FALSE,TRUE,99
2EOF1QCY,James Ascencio,GTX Plus Pro,J-Texon,Won,2017-01-28,2017-05-20,5259,FALSE,TRUE,112
QY6HCHDH,Anna Snelling,MG Special,Condax,Won,2017-01-29,2017-05-25,52,FALSE,TRUE,116
CZ3XOD03,Boris Faz,GTX Plus Pro,Acme Corporation,Won,2017-01-29,2017-05-11,5772,FALSE,TRUE,102
WVJBVA61,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-01-29,2017-03-21,3496,FALSE,TRUE,51
MV9AO6WU,Elease Gluck,MG Advanced,Finjob,Won,2017-01-29,2017-03-12,3602,FALSE,TRUE,42
VS2G74XQ,Garret Kinder,MG Special,Yearin,Won,2017-01-29,2017-03-09,57,FALSE,TRUE,39
Q37IWCG1,Gladys Colclough,MG Special,Funholding,Won,2017-01-29,2017-05-11,51,FALSE,TRUE,102
CUR03RXO,Hayden Neloms,MG Advanced,Sonron,Won,2017-01-29,2017-06-14,3689,FALSE,TRUE,136
81APSLDP,James Ascencio,GTX Plus Basic,Xx-holding,Won,2017-01-29,2017-05-03,1170,FALSE,TRUE,94
G2GU9DYX,Jonathan Berthelot,GTX Pro,Rangreen,Won,2017-01-29,2017-05-06,4736,FALSE,TRUE,97
ZW58VIDI,Vicki Laflamme,MG Special,Hatfan,Won,2017-01-29,2017-05-25,64,FALSE,TRUE,116
Q7IIF1IP,Vicki Laflamme,MG Special,J-Texon,Won,2017-01-29,2017-06-05,55,FALSE,TRUE,127
AALARPLH,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-01-29,2017-03-13,2970,FALSE,TRUE,43
01X8H9SO,Corliss Cosme,GTX Pro,Bubba Gump,Won,2017-01-30,2017-05-13,5035,FALSE,TRUE,103
N9VYMV3W,Darcel Schlecht,GTX Pro,Funholding,Won,2017-01-30,2017-03-10,4774,FALSE,TRUE,39
2FTB6A7I,James Ascencio,GTX Plus Pro,Kan-code,Won,2017-01-30,2017-05-16,5390,FALSE,TRUE,106
7V9A9TXZ,Marty Freudenburg,GTX Plus Basic,Codehow,Won,2017-01-30,2017-06-06,1190,FALSE,TRUE,127
HWDRCUYU,Moses Frase,GTX Plus Pro,Betatech,Won,2017-01-30,2017-05-14,5755,FALSE,TRUE,104
GFV4W89I,Rosalina Dieter,GTX Pro,Scotfind,Won,2017-01-30,2017-06-13,4933,FALSE,TRUE,134
7A4AC5BC,Versie Hillebrand,MG Advanced,Ron-tech,Won,2017-01-30,2017-06-04,3642,FALSE,TRUE,125
A3BK99P6,Cassey Cress,MG Advanced,Kan-code,Won,2017-01-31,2017-03-17,2923,FALSE,TRUE,45
NY21X16G,Darcel Schlecht,GTX Pro,Zumgoity,Won,2017-01-31,2017-03-10,5035,FALSE,TRUE,38
4DW2FDX4,Versie Hillebrand,MG Special,dambase,Won,2017-01-31,2017-05-20,54,FALSE,TRUE,109
A66X4Q2J,Versie Hillebrand,MG Special,Konmatfix,Won,2017-01-31,2017-05-01,54,FALSE,TRUE,90
IT9YW5RP,Wilburn Farren,GTX Basic,Initech,Won,2017-01-31,2017-05-26,592,FALSE,TRUE,115
7IZ2GMYK,Darcel Schlecht,GTX Basic,Toughzap,Won,2017-02-01,2017-05-16,640,FALSE,TRUE,104
TTY0X4TG,Darcel Schlecht,GTX Pro,Dontechi,Won,2017-02-01,2017-05-05,5127,FALSE,TRUE,93
L8D22SSW,Darcel Schlecht,MG Advanced,Betatech,Won,2017-02-01,2017-06-17,3822,FALSE,TRUE,136
4563ENEB,Lajuana Vencill,GTX Basic,Gogozoom,Won,2017-02-01,2017-05-02,574,FALSE,TRUE,90
4WP0VJAS,Lajuana Vencill,MG Advanced,Codehow,Won,2017-02-01,2017-06-18,2525,FALSE,TRUE,137
60UOBOEM,Rosalina Dieter,GTK 500,Groovestreet,Won,2017-02-01,2017-06-07,30288,FALSE,TRUE,126
QPFNQYMV,Gladys Colclough,MG Advanced,Inity,Won,2017-02-02,2017-05-14,3581,FALSE,TRUE,101
031BBF1I,Versie Hillebrand,MG Special,Finhigh,Won,2017-02-02,2017-03-30,54,FALSE,TRUE,56
O11S2R63,Boris Faz,GTX Plus Basic,Konex,Won,2017-02-03,2017-06-03,1121,FALSE,TRUE,120
G13DD850,Cassey Cress,GTX Basic,Silis,Won,2017-02-03,2017-06-04,477,FALSE,TRUE,121
WZU2OHYU,Corliss Cosme,GTX Basic,Condax,Won,2017-02-03,2017-05-05,515,FALSE,TRUE,91
RGCH6CUF,Hayden Neloms,GTX Plus Basic,Goodsilron,Won,2017-02-03,2017-06-20,975,FALSE,TRUE,137
