opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed
G0ECB8FS,Kary Hendrixson,GTX Pro,Labdrill,Won,2016-12-15,2017-03-15,5100,FALSE,TRUE
1ZDDZD8B,Markita Hansen,MG Special,Unknown Account,Engaging,2016-12-15,NA,NA,TRUE,FALSE
96MZYUY0,Vicki Laflamme,GTX Pro,Fasehatice,Won,2016-12-15,2017-03-07,4906,FALSE,TRUE
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,NA,NA,FALSE,FALSE
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,NA,NA,FALSE,FALSE
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037,FALSE,TRUE
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537,FALSE,TRUE
JUUXF02Z,Kary Hendrixson,GTX Pro,Hatfan,Won,2016-12-16,2017-03-09,4694,FALSE,TRUE
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560,FALSE,TRUE
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589,FALSE,TRUE
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493,FALSE,TRUE
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50,FALSE,TRUE
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492,FALSE,TRUE
PYOFK7ZD,Cassey Cress,GTX Basic,Unknown Account,Engaging,2016-12-17,NA,NA,TRUE,FALSE
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,Unknown Account,Engaging,2016-12-17,NA,NA,TRUE,FALSE
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255,FALSE,TRUE
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463,FALSE,TRUE
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0,FALSE,TRUE
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605,FALSE,TRUE
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315,FALSE,TRUE
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559,FALSE,TRUE
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557,FALSE,TRUE
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48,FALSE,TRUE
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282,FALSE,TRUE
6SN2RQJX,Vicki Laflamme,MG Special,Unknown Account,Engaging,2016-12-17,NA,NA,TRUE,FALSE
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246,FALSE,TRUE
NKPH3EFG,Cassey Cress,MG Advanced,Unknown Account,Engaging,2016-12-18,NA,NA,TRUE,FALSE
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514,FALSE,TRUE
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132,FALSE,TRUE
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918,FALSE,TRUE
127ZPLXQ,Kary Hendrixson,GTX Pro,Hottechi,Lost,2016-12-18,2017-03-18,0,FALSE,TRUE
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0,FALSE,TRUE
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0,FALSE,TRUE
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,NA,NA,FALSE,FALSE
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955,FALSE,TRUE
FCFDJIEZ,Vicki Laflamme,GTX Pro,Fasehatice,Won,2016-12-18,2017-03-21,3742,FALSE,TRUE
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64,FALSE,TRUE
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0,FALSE,TRUE
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,NA,NA,FALSE,FALSE
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164,FALSE,TRUE
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65,FALSE,TRUE
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0,FALSE,TRUE
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441,FALSE,TRUE
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0,FALSE,TRUE
MOPWEMB5,Vicki Laflamme,GTX Pro,Hatfan,Won,2016-12-19,2017-03-16,4907,FALSE,TRUE
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0,FALSE,TRUE
3ECHUPQY,Daniell Hammack,GTX Plus Basic,Unknown Account,Engaging,2016-12-20,NA,NA,TRUE,FALSE
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269,FALSE,TRUE
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579,FALSE,TRUE
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0,FALSE,TRUE
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0,FALSE,TRUE
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51,FALSE,TRUE
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64,FALSE,TRUE
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60,FALSE,TRUE
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186,FALSE,TRUE
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577,FALSE,TRUE
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020,FALSE,TRUE
K5CWSFCW,Elease Gluck,GTX Pro,Blackzim,Engaging,2016-12-21,NA,NA,FALSE,FALSE
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53,FALSE,TRUE
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0,FALSE,TRUE
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0,FALSE,TRUE
QZ3VV4C1,Kary Hendrixson,GTX Pro,Sunnamplex,Won,2016-12-21,2017-03-08,4719,FALSE,TRUE
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546,FALSE,TRUE
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212,FALSE,TRUE
4H2QMS78,Vicki Laflamme,GTX Basic,Unknown Account,Engaging,2016-12-21,NA,NA,TRUE,FALSE
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0,FALSE,TRUE
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0,FALSE,TRUE
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533,FALSE,TRUE
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295,FALSE,TRUE
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45,FALSE,TRUE
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56,FALSE,TRUE
SQLYCFGV,Zane Levy,GTX Pro,Opentech,Engaging,2016-12-22,NA,NA,FALSE,FALSE
EUG019AS,Corliss Cosme,GTX Basic,Unknown Account,Engaging,2016-12-23,NA,NA,TRUE,FALSE
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,NA,NA,FALSE,FALSE
01QKN578,Darcel Schlecht,GTX Pro,Funholding,Won,2016-12-23,2017-03-20,4247,FALSE,TRUE
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440,FALSE,TRUE
ZC3KKSUK,James Ascencio,GTX Pro,Plexzap,Won,2016-12-23,2017-03-02,5040,FALSE,TRUE
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469,FALSE,TRUE
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58,FALSE,TRUE
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955,FALSE,TRUE
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228,FALSE,TRUE
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358,FALSE,TRUE
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0,FALSE,TRUE
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517,FALSE,TRUE
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615,FALSE,TRUE
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0,FALSE,TRUE
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62,FALSE,TRUE
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711,FALSE,TRUE
F90O03ZH,Donn Cantrell,GTX Pro,Kinnamplus,Lost,2016-12-25,2017-03-23,0,FALSE,TRUE
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510,FALSE,TRUE
X6GL64T5,Gladys Colclough,GTX Pro,Warephase,Won,2016-12-25,2017-03-25,4891,FALSE,TRUE
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926,FALSE,TRUE
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56,FALSE,TRUE
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,NA,NA,FALSE,FALSE
KFPM2LJW,Rosalina Dieter,GTX Basic,Unknown Account,Engaging,2016-12-25,NA,NA,TRUE,FALSE
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47,FALSE,TRUE
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0,FALSE,TRUE
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490,FALSE,TRUE
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,NA,NA,FALSE,FALSE
C8TV7R8A,Kary Hendrixson,GTX Pro,Unknown Account,Engaging,2016-12-26,NA,NA,TRUE,FALSE
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841,FALSE,TRUE
2VCDVCIZ,Kary Hendrixson,GTX Basic,Unknown Account,Engaging,2016-12-27,NA,NA,TRUE,FALSE
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256,FALSE,TRUE
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0,FALSE,TRUE
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0,FALSE,TRUE
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625,FALSE,TRUE
0U3WVJO0,Corliss Cosme,GTX Pro,Unknown Account,Engaging,2016-12-28,NA,NA,TRUE,FALSE
0IO00FNS,Darcel Schlecht,GTX Pro,Warephase,Lost,2016-12-28,2017-03-16,0,FALSE,TRUE
8S6TNXYB,Darcel Schlecht,GTX Pro,Conecom,Won,2016-12-28,2017-03-22,3952,FALSE,TRUE
PMMW9JX3,Kary Hendrixson,GTX Basic,Unknown Account,Engaging,2016-12-28,NA,NA,TRUE,FALSE
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515,FALSE,TRUE
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57,FALSE,TRUE
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51,FALSE,TRUE
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803,FALSE,TRUE
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459,FALSE,TRUE
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148,FALSE,TRUE
2HT2R2GY,Cassey Cress,GTX Plus Pro,Unknown Account,Engaging,2016-12-29,NA,NA,TRUE,FALSE
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002,FALSE,TRUE
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351,FALSE,TRUE
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571,FALSE,TRUE
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601,FALSE,TRUE
13GM5I6M,Kami Bicknell,GTX Pro,Unknown Account,Engaging,2016-12-29,NA,NA,TRUE,FALSE
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576,FALSE,TRUE
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52,FALSE,TRUE
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185,FALSE,TRUE
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0,FALSE,TRUE
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56,FALSE,TRUE
9IA34L8S,Vicki Laflamme,GTX Basic,Unknown Account,Engaging,2016-12-29,NA,NA,TRUE,FALSE
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54,FALSE,TRUE
S33WRL0Y,Zane Levy,GTX Pro,Xx-holding,Won,2016-12-29,2017-03-13,4818,FALSE,TRUE
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087,FALSE,TRUE
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116,FALSE,TRUE
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510,FALSE,TRUE
5T8Q2YID,Elease Gluck,MG Special,Unknown Account,Engaging,2017-01-01,NA,NA,TRUE,FALSE
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565,FALSE,TRUE
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633,FALSE,TRUE
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962,FALSE,TRUE
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672,FALSE,TRUE
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,NA,NA,FALSE,FALSE
FZDRB789,Zane Levy,GTX Pro,Goodsilron,Won,2017-01-01,2017-03-18,4586,FALSE,TRUE
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60,FALSE,TRUE
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,NA,NA,FALSE,FALSE
TLOHEQ18,Corliss Cosme,GTX Plus Basic,Unknown Account,Engaging,2017-01-02,NA,NA,TRUE,FALSE
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572,FALSE,TRUE
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550,FALSE,TRUE
06B7XWPC,Kary Hendrixson,GTX Pro,Sonron,Won,2017-01-02,2017-03-17,4125,FALSE,TRUE
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647,FALSE,TRUE
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573,FALSE,TRUE
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542,FALSE,TRUE
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479,FALSE,TRUE
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0,FALSE,TRUE
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012,FALSE,TRUE
EWDOBEM6,Hayden Neloms,MG Special,Unknown Account,Engaging,2017-01-03,NA,NA,TRUE,FALSE
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990,FALSE,TRUE
N36DEZBR,James Ascencio,GTX Pro,Sunnamplex,Won,2017-01-03,2017-03-18,4374,FALSE,TRUE
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0,FALSE,TRUE
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054,FALSE,TRUE
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55,FALSE,TRUE
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0,FALSE,TRUE
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073,FALSE,TRUE
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0,FALSE,TRUE
QM6VR1H5,Daniell Hammack,GTX Plus Pro,Unknown Account,Engaging,2017-01-04,NA,NA,TRUE,FALSE
QR2BDRAI,James Ascencio,MG Advanced,Unknown Account,Engaging,2017-01-04,NA,NA,TRUE,FALSE
Z75ND4JF,Kary Hendrixson,GTX Basic,Unknown Account,Engaging,2017-01-04,NA,NA,TRUE,FALSE
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586,FALSE,TRUE
ZOQ8RC86,Marty Freudenburg,GTX Pro,Treequote,Won,2017-01-04,2017-05-05,4667,FALSE,TRUE
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880,FALSE,TRUE
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676,FALSE,TRUE
CGWJ1WHI,Wilburn Farren,MG Special,Unknown Account,Engaging,2017-01-04,NA,NA,TRUE,FALSE
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0,FALSE,TRUE
M16D8PYH,Daniell Hammack,GTX Plus Pro,Unknown Account,Engaging,2017-01-05,NA,NA,TRUE,FALSE
RK52YU8S,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-01-05,2017-03-09,0,FALSE,TRUE
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0,FALSE,TRUE
HG07LMHI,Jonathan Berthelot,GTX Pro,Treequote,Won,2017-01-05,2017-03-19,4716,FALSE,TRUE
VPXW8RJS,Kami Bicknell,MG Advanced,Unknown Account,Engaging,2017-01-05,NA,NA,TRUE,FALSE
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0,FALSE,TRUE
2U54WYQ1,Vicki Laflamme,GTX Pro,Goodsilron,Won,2017-01-05,2017-03-23,4211,FALSE,TRUE
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0,FALSE,TRUE
T7T1YIM7,Boris Faz,GTX Plus Pro,Unknown Account,Engaging,2017-01-06,NA,NA,TRUE,FALSE
MXNVX2AM,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-01-06,2017-03-18,0,FALSE,TRUE
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56,FALSE,TRUE
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0,FALSE,TRUE
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44,FALSE,TRUE
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532,FALSE,TRUE
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0,FALSE,TRUE
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0,FALSE,TRUE
L1EJIE5L,Reed Clapper,GTX Pro,Kinnamplus,Lost,2017-01-06,2017-03-17,0,FALSE,TRUE
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0,FALSE,TRUE
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622,FALSE,TRUE
4JHY98UG,Cassey Cress,GTX Basic,Unknown Account,Engaging,2017-01-07,NA,NA,TRUE,FALSE
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0,FALSE,TRUE
G39V1X3G,Corliss Cosme,MG Special,Unknown Account,Engaging,2017-01-07,NA,NA,TRUE,FALSE
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257,FALSE,TRUE
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135,FALSE,TRUE
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0,FALSE,TRUE
L0345WKB,Zane Levy,GTX Pro,Newex,Won,2017-01-07,2017-03-14,4313,FALSE,TRUE
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210,FALSE,TRUE
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47,FALSE,TRUE
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220,FALSE,TRUE
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,NA,NA,FALSE,FALSE
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47,FALSE,TRUE
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,NA,NA,FALSE,FALSE
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63,FALSE,TRUE
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56,FALSE,TRUE
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65,FALSE,TRUE
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743,FALSE,TRUE
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53,FALSE,TRUE
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974,FALSE,TRUE
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892,FALSE,TRUE
YMGWLEHY,Garret Kinder,GTX Pro,Betasoloin,Won,2017-01-09,2017-03-21,3822,FALSE,TRUE
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504,FALSE,TRUE
6Q67ZUJ1,Maureen Marcano,MG Special,Unknown Account,Engaging,2017-01-09,NA,NA,TRUE,FALSE
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145,FALSE,TRUE
Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,Unknown Account,Engaging,2017-01-09,NA,NA,TRUE,FALSE
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564,FALSE,TRUE
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117,FALSE,TRUE
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,59,FALSE,TRUE
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52,FALSE,TRUE
LTTYTAXA,Donn Cantrell,GTX Pro,Kan-code,Won,2017-01-10,2017-03-24,4694,FALSE,TRUE
RIW4VWBW,Hayden Neloms,GTX Plus Pro,Unknown Account,Engaging,2017-01-10,NA,NA,TRUE,FALSE
ZWFPD71J,Kami Bicknell,GTX Pro,Plusstrip,Won,2017-01-10,2017-03-06,5620,FALSE,TRUE
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095,FALSE,TRUE
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0,FALSE,TRUE
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,489,FALSE,TRUE
DWUD4S0P,Markita Hansen,GTX Basic,Unknown Account,Engaging,2017-01-10,NA,NA,TRUE,FALSE
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,2017-01-10,NA,NA,FALSE,FALSE
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908,FALSE,TRUE
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,3820,FALSE,TRUE
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0,FALSE,TRUE
RW39Y63V,Vicki Laflamme,GTX Pro,Unknown Account,Engaging,2017-01-10,NA,NA,TRUE,FALSE
